,fecha,producto,productos_vendidos,precio_producto
47347,2019-08-08,0,4,20.15
47348,2007-03-21,3,1,10.65
47349,2023-08-30,6,4,15.76
47350,2014-11-08,9,2,21.8
47351,2008-06-16,19,1,7.29
47352,2010-01-17,16,4,3.75
47353,2001-12-19,10,1,3.35
47354,2015-11-01,7,2,26.32
47355,2009-04-30,2,1,3.57
47356,2014-03-05,6,2,15.76
47357,2020-10-12,4,3,9.13
47358,2004-12-10,2,4,3.57
47359,2014-11-04,2,2,3.57
47360,2023-04-09,11,2,3.5
47361,2014-01-11,5,2,0.96
47362,2020-11-28,6,3,15.76
47363,2022-01-02,8,2,2.11
47364,2014-03-28,19,2,7.29
47365,2017-09-08,12,1,0.53
47366,2000-11-29,0,3,20.15
47367,2007-11-30,0,1,20.15
47368,2020-02-23,13,3,1.78
47369,2020-03-17,8,4,2.11
47370,2005-10-21,17,3,23.49
47371,2015-12-07,15,2,13.53
47372,2002-03-12,14,4,2.81
47373,2023-01-19,4,3,9.13
47374,2011-05-23,9,2,21.8
47375,2001-02-18,9,3,21.8
47376,2006-10-16,12,1,0.53
47377,2014-07-16,10,1,3.35
47378,2017-10-19,5,3,0.96
47379,2006-11-24,6,1,15.76
47380,2009-08-12,3,3,10.65
47381,2009-07-07,6,1,15.76
47382,2005-01-08,17,4,23.49
47383,2012-06-17,12,3,0.53
47384,2012-10-16,12,2,0.53
47385,2013-01-05,9,4,21.8
47386,2010-10-17,12,2,0.53
47387,2008-09-09,4,2,9.13
47388,2000-02-27,6,3,15.76
47389,2003-01-15,10,3,3.35
47390,2017-02-14,3,4,10.65
47391,2005-07-02,19,4,7.29
47392,2013-04-08,19,3,7.29
47393,2022-11-01,3,3,10.65
47394,2017-06-20,3,2,10.65
47395,2007-07-02,4,4,9.13
47396,2023-01-14,9,2,21.8
47397,2004-07-28,18,2,26.59
47398,2004-08-15,5,2,0.96
47399,2008-05-27,4,1,9.13
47400,2007-12-23,16,1,3.75
47401,2003-01-18,11,2,3.5
47402,2012-02-03,17,1,23.49
47403,2022-11-14,9,2,21.8
47404,2014-01-27,18,3,26.59
47405,2022-03-30,2,2,3.57
47406,2010-10-28,7,3,26.32
47407,2023-02-17,11,4,3.5
47408,2021-09-15,17,1,23.49
47409,2012-02-25,18,3,26.59
47410,2008-04-25,19,2,7.29
47411,2002-08-19,12,4,0.53
47412,2013-09-30,16,1,3.75
47413,2005-05-04,1,3,23.06
47414,2014-02-05,5,3,0.96
47415,2000-04-06,11,3,3.5
47416,2018-03-12,2,4,3.57
47417,2005-02-09,8,1,2.11
47418,2006-04-18,3,1,10.65
47419,2013-10-17,7,2,26.32
47420,2004-02-07,12,2,0.53
47421,2010-06-19,9,4,21.8
47422,2001-06-03,15,3,13.53
47423,2005-10-11,4,4,9.13
47424,2013-01-13,10,2,3.35
47425,2011-11-24,3,4,10.65
47426,2019-01-15,8,3,2.11
47427,2007-07-31,9,1,21.8
47428,2017-01-12,3,1,10.65
47429,2013-11-15,18,1,26.59
47430,2000-06-08,19,3,7.29
47431,2015-01-10,8,2,2.11
47432,2012-03-14,6,2,15.76
47433,2002-02-23,13,2,1.78
47434,2007-07-17,7,3,26.32
47435,2023-05-15,17,3,23.49
47436,2010-09-11,15,3,13.53
47437,2005-11-30,12,1,0.53
47438,2020-06-20,2,2,3.57
47439,2016-07-05,11,4,3.5
47440,2000-07-12,0,3,20.15
47441,2020-07-10,14,1,2.81
47442,2008-12-23,15,1,13.53
47443,2000-04-28,16,1,3.75
47444,2016-10-05,3,2,10.65
47445,2016-03-14,0,4,20.15
47446,2013-08-19,18,2,26.59
47447,2016-02-16,11,3,3.5
47448,2010-05-11,13,3,1.78
47449,2015-09-26,4,2,9.13
47450,2016-03-14,18,1,26.59
47451,2017-11-16,10,3,3.35
47452,2014-03-10,7,2,26.32
47453,2008-10-08,14,1,2.81
47454,2019-01-14,17,2,23.49
47455,2018-03-14,0,1,20.15
47456,2004-12-30,15,2,13.53
47457,2008-01-11,6,2,15.76
47458,2004-04-25,3,2,10.65
47459,2021-02-18,15,4,13.53
47460,2011-02-21,12,2,0.53
47461,2000-09-22,3,3,10.65
47462,2009-08-30,13,2,1.78
47463,2010-06-14,9,2,21.8
47464,2005-08-19,0,4,20.15
47465,2006-11-21,8,1,2.11
47466,2007-09-08,0,3,20.15
47467,2003-09-29,8,3,2.11
47468,2018-11-19,4,3,9.13
47469,2004-05-07,7,3,26.32
47470,2020-05-08,7,4,26.32
47471,2000-07-05,16,3,3.75
47472,2016-05-06,13,3,1.78
47473,2012-07-21,0,2,20.15
47474,2007-06-05,16,2,3.75
47475,2019-04-26,18,4,26.59
47476,2007-04-27,0,1,20.15
47477,2021-02-19,6,3,15.76
47478,2016-03-11,9,1,21.8
47479,2015-11-15,10,3,3.35
47480,2003-07-31,10,2,3.35
47481,2000-02-26,10,3,3.35
47482,2001-09-19,6,2,15.76
47483,2016-01-11,1,3,23.06
47484,2021-11-20,7,1,26.32
47485,2021-11-14,10,4,3.35
47486,2007-12-05,16,3,3.75
47487,2017-10-20,16,2,3.75
47488,2019-06-11,17,3,23.49
47489,2005-04-16,2,1,3.57
47490,2007-05-19,5,4,0.96
47491,2007-05-13,11,4,3.5
47492,2014-04-07,6,3,15.76
47493,2015-03-14,1,2,23.06
47494,2014-04-03,12,3,0.53
47495,2000-06-17,0,1,20.15
47496,2011-12-24,15,4,13.53
47497,2022-10-12,16,1,3.75
47498,2015-05-15,12,1,0.53
47499,2001-11-22,0,4,20.15
47500,2021-02-01,2,4,3.57
47501,2011-03-26,12,3,0.53
47502,2021-03-31,10,4,3.35
47503,2000-01-13,1,3,23.06
47504,2023-03-24,2,3,3.57
47505,2017-10-05,17,1,23.49
47506,2010-05-28,19,4,7.29
47507,2011-06-21,10,2,3.35
47508,2015-08-23,8,4,2.11
47509,2013-01-24,5,1,0.96
47510,2015-09-01,2,2,3.57
47511,2012-08-09,9,4,21.8
47512,2008-08-09,17,4,23.49
47513,2005-12-07,7,2,26.32
47514,2015-02-27,18,1,26.59
47515,2013-05-21,0,1,20.15
47516,2014-08-06,0,3,20.15
47517,2009-05-21,3,3,10.65
47518,2002-05-08,18,1,26.59
47519,2009-07-24,15,3,13.53
47520,2019-03-19,12,4,0.53
47521,2002-04-26,9,3,21.8
47522,2012-03-01,8,3,2.11
47523,2017-03-29,7,2,26.32
47524,2001-12-03,10,1,3.35
47525,2001-11-14,0,4,20.15
47526,2009-11-15,9,2,21.8
47527,2011-11-15,5,3,0.96
47528,2016-07-07,19,1,7.29
47529,2022-05-27,13,3,1.78
47530,2014-02-27,12,1,0.53
47531,2016-08-25,18,1,26.59
47532,2014-08-31,14,1,2.81
47533,2002-01-27,16,2,3.75
47534,2002-11-24,7,1,26.32
47535,2018-07-11,6,2,15.76
47536,2023-03-25,9,1,21.8
47537,2008-11-19,2,3,3.57
47538,2015-11-20,19,1,7.29
47539,2023-10-16,14,2,2.81
47540,2022-01-24,19,3,7.29
47541,2008-05-09,11,3,3.5
47542,2009-12-29,8,3,2.11
47543,2009-10-25,8,2,2.11
47544,2003-04-21,9,4,21.8
47545,2010-08-24,4,2,9.13
47546,2011-02-11,12,4,0.53
47547,2022-01-28,14,1,2.81
47548,2015-12-07,14,4,2.81
47549,2011-12-16,5,2,0.96
47550,2017-09-15,1,3,23.06
47551,2001-10-10,17,4,23.49
47552,2003-01-10,1,4,23.06
47553,2006-06-26,6,1,15.76
47554,2014-12-24,2,1,3.57
47555,2022-02-07,5,1,0.96
47556,2002-02-13,7,1,26.32
47557,2015-06-02,19,4,7.29
47558,2012-08-21,17,1,23.49
47559,2010-11-05,3,2,10.65
47560,2009-12-01,19,2,7.29
47561,2007-04-02,19,3,7.29
47562,2023-09-27,2,2,3.57
47563,2003-01-18,16,1,3.75
47564,2003-01-29,13,2,1.78
47565,2000-06-24,15,4,13.53
47566,2005-09-22,8,2,2.11
47567,2019-04-27,18,3,26.59
47568,2011-09-25,13,4,1.78
47569,2016-09-19,1,4,23.06
47570,2011-04-24,17,1,23.49
47571,2010-04-13,11,4,3.5
47572,2009-12-28,4,1,9.13
47573,2011-06-15,9,3,21.8
47574,2015-07-23,11,1,3.5
47575,2012-06-27,7,3,26.32
47576,2023-11-11,2,3,3.57
47577,2001-05-05,6,4,15.76
47578,2019-10-07,16,1,3.75
47579,2021-01-20,3,4,10.65
47580,2019-07-10,7,1,26.32
47581,2013-09-13,16,1,3.75
47582,2002-01-23,4,3,9.13
47583,2019-12-27,3,2,10.65
47584,2023-06-28,3,3,10.65
47585,2007-04-07,3,2,10.65
47586,2021-06-16,19,3,7.29
47587,2016-10-10,17,1,23.49
47588,2015-02-18,4,1,9.13
47589,2008-03-07,19,1,7.29
47590,2023-07-16,1,1,23.06
47591,2002-12-30,12,3,0.53
47592,2016-03-10,15,1,13.53
47593,2018-05-28,1,3,23.06
47594,2016-05-14,0,3,20.15
47595,2020-11-16,9,4,21.8
47596,2013-08-27,13,2,1.78
47597,2007-10-27,3,1,10.65
47598,2012-12-15,15,4,13.53
47599,2023-09-07,10,2,3.35
47600,2021-03-01,9,2,21.8
47601,2016-03-05,11,4,3.5
47602,2018-06-10,17,3,23.49
47603,2005-09-15,17,1,23.49
47604,2018-02-20,1,3,23.06
47605,2011-10-14,18,3,26.59
47606,2001-09-16,4,1,9.13
47607,2011-05-15,19,2,7.29
47608,2008-10-05,13,1,1.78
47609,2010-06-28,13,4,1.78
47610,2003-08-16,6,3,15.76
47611,2014-12-27,9,2,21.8
47612,2018-09-01,14,3,2.81
47613,2006-03-24,8,2,2.11
47614,2021-07-29,17,2,23.49
47615,2021-02-21,6,4,15.76
47616,2005-06-26,6,3,15.76
47617,2020-03-20,4,4,9.13
47618,2019-05-20,12,4,0.53
47619,2016-06-10,1,3,23.06
47620,2016-09-05,10,4,3.35
47621,2010-02-01,16,2,3.75
47622,2018-12-16,10,1,3.35
47623,2011-10-26,19,3,7.29
47624,2022-10-28,9,1,21.8
47625,2005-01-07,17,2,23.49
47626,2015-11-08,16,3,3.75
47627,2013-08-17,9,4,21.8
47628,2012-04-10,10,3,3.35
47629,2011-08-14,6,4,15.76
47630,2008-11-16,8,2,2.11
47631,2014-09-06,16,4,3.75
47632,2004-06-21,8,1,2.11
47633,2023-03-01,18,3,26.59
47634,2004-05-12,1,1,23.06
47635,2011-04-16,14,1,2.81
47636,2015-07-14,8,4,2.11
47637,2001-06-12,1,1,23.06
47638,2011-07-25,5,1,0.96
47639,2017-12-18,9,4,21.8
47640,2019-04-06,15,3,13.53
47641,2014-05-19,5,1,0.96
47642,2010-08-13,8,2,2.11
47643,2015-01-04,0,1,20.15
47644,2019-09-04,16,4,3.75
47645,2003-06-29,2,4,3.57
47646,2018-10-07,16,1,3.75
47647,2023-10-30,11,3,3.5
47648,2023-10-19,16,4,3.75
47649,2003-11-07,16,1,3.75
47650,2010-01-18,7,4,26.32
47651,2006-07-23,8,4,2.11
47652,2017-10-01,14,1,2.81
47653,2015-05-05,3,2,10.65
47654,2021-09-17,14,3,2.81
47655,2000-03-30,8,2,2.11
47656,2002-03-20,0,2,20.15
47657,2003-05-15,13,1,1.78
47658,2015-08-22,5,4,0.96
47659,2008-09-20,18,3,26.59
47660,2009-01-28,8,2,2.11
47661,2016-10-19,7,3,26.32
47662,2004-12-17,17,1,23.49
47663,2018-06-23,0,1,20.15
47664,2000-08-06,13,2,1.78
47665,2007-10-19,15,1,13.53
47666,2006-02-09,3,1,10.65
47667,2001-01-12,13,1,1.78
47668,2005-08-28,9,4,21.8
47669,2015-09-06,0,2,20.15
47670,2018-06-14,3,2,10.65
47671,2002-08-08,2,4,3.57
47672,2020-06-12,8,4,2.11
47673,2009-10-29,10,4,3.35
47674,2000-05-02,5,3,0.96
47675,2022-10-02,18,4,26.59
47676,2022-01-21,18,2,26.59
47677,2020-02-03,6,3,15.76
47678,2015-06-09,9,1,21.8
47679,2008-03-13,11,4,3.5
47680,2011-11-22,4,3,9.13
47681,2003-07-20,12,3,0.53
47682,2007-12-06,4,4,9.13
47683,2015-10-26,19,4,7.29
47684,2012-10-09,5,1,0.96
47685,2015-06-04,10,2,3.35
47686,2017-04-07,8,1,2.11
47687,2004-12-29,16,2,3.75
47688,2000-10-22,17,4,23.49
47689,2012-02-09,18,3,26.59
47690,2023-07-19,15,2,13.53
47691,2013-02-17,8,2,2.11
47692,2020-07-11,5,3,0.96
47693,2007-02-18,2,1,3.57
47694,2010-08-10,14,3,2.81
47695,2013-10-31,5,4,0.96
47696,2021-01-02,9,1,21.8
47697,2003-02-01,3,2,10.65
47698,2010-12-07,14,2,2.81
47699,2017-04-05,1,4,23.06
47700,2004-02-08,11,1,3.5
47701,2020-04-16,17,3,23.49
47702,2006-10-19,3,3,10.65
47703,2023-09-19,8,3,2.11
47704,2012-11-13,8,4,2.11
47705,2023-12-17,15,4,13.53
47706,2019-12-01,0,1,20.15
47707,2007-04-05,3,3,10.65
47708,2014-02-22,4,1,9.13
47709,2015-10-12,6,2,15.76
47710,2014-12-01,5,2,0.96
47711,2009-07-01,6,1,15.76
47712,2022-02-02,1,2,23.06
47713,2018-02-08,7,1,26.32
47714,2014-03-08,0,3,20.15
47715,2007-09-11,6,4,15.76
47716,2011-07-30,13,2,1.78
47717,2004-03-20,12,4,0.53
47718,2013-03-26,11,2,3.5
47719,2004-01-14,2,4,3.57
47720,2012-09-30,11,3,3.5
47721,2020-08-08,19,1,7.29
47722,2009-10-19,1,3,23.06
47723,2010-03-06,12,4,0.53
47724,2002-06-04,5,2,0.96
47725,2004-02-06,14,3,2.81
47726,2002-10-14,11,1,3.5
47727,2019-09-18,12,1,0.53
47728,2001-12-21,12,2,0.53
47729,2002-01-19,10,3,3.35
47730,2013-04-05,2,4,3.57
47731,2012-12-12,13,1,1.78
47732,2010-01-07,13,2,1.78
47733,2006-01-17,3,4,10.65
47734,2012-06-11,8,4,2.11
47735,2007-01-15,18,4,26.59
47736,2017-01-31,0,4,20.15
47737,2006-10-03,11,2,3.5
47738,2017-05-29,17,1,23.49
47739,2002-01-31,7,1,26.32
47740,2015-04-27,10,1,3.35
47741,2023-02-24,5,1,0.96
47742,2022-11-06,5,2,0.96
47743,2005-08-04,7,4,26.32
47744,2012-06-22,2,1,3.57
47745,2022-10-13,15,1,13.53
47746,2013-11-10,14,3,2.81
47747,2011-06-17,3,2,10.65
47748,2008-01-10,6,3,15.76
47749,2000-11-30,16,4,3.75
47750,2003-04-15,8,4,2.11
47751,2000-03-20,14,3,2.81
47752,2012-05-23,12,2,0.53
47753,2005-04-07,6,4,15.76
47754,2022-05-28,5,1,0.96
47755,2021-10-29,4,2,9.13
47756,2023-10-10,19,2,7.29
47757,2009-01-23,6,3,15.76
47758,2023-07-28,3,2,10.65
47759,2008-11-01,2,1,3.57
47760,2008-04-15,8,3,2.11
47761,2017-05-22,4,2,9.13
47762,2006-06-06,7,1,26.32
47763,2020-11-09,8,2,2.11
47764,2023-01-27,3,4,10.65
47765,2002-11-14,1,1,23.06
47766,2020-10-12,12,2,0.53
47767,2004-02-10,5,1,0.96
47768,2017-11-05,1,4,23.06
47769,2011-11-19,3,1,10.65
47770,2018-11-19,0,1,20.15
47771,2005-09-12,19,4,7.29
47772,2015-03-21,14,3,2.81
47773,2018-07-16,7,1,26.32
47774,2008-06-12,11,4,3.5
47775,2021-07-14,7,3,26.32
47776,2010-10-09,9,4,21.8
47777,2017-09-18,7,1,26.32
47778,2021-10-19,18,1,26.59
47779,2015-05-25,10,2,3.35
47780,2015-03-18,8,2,2.11
47781,2010-09-04,4,3,9.13
47782,2020-12-08,9,3,21.8
47783,2012-04-26,1,4,23.06
47784,2023-03-10,7,2,26.32
47785,2019-12-17,16,2,3.75
47786,2005-10-31,16,2,3.75
47787,2022-07-19,19,1,7.29
47788,2004-03-23,17,3,23.49
47789,2023-05-05,17,2,23.49
47790,2006-04-02,8,2,2.11
47791,2021-05-22,10,3,3.35
47792,2016-06-01,14,3,2.81
47793,2006-08-27,0,4,20.15
47794,2000-04-15,5,4,0.96
47795,2017-03-18,4,2,9.13
47796,2011-11-18,16,2,3.75
47797,2020-08-13,18,3,26.59
47798,2001-07-25,17,2,23.49
47799,2023-08-04,1,3,23.06
47800,2015-09-11,11,1,3.5
47801,2010-01-28,12,1,0.53
47802,2004-08-14,2,1,3.57
47803,2022-08-05,6,2,15.76
47804,2008-02-28,19,2,7.29
47805,2009-02-24,5,1,0.96
47806,2008-03-12,14,1,2.81
47807,2008-06-14,8,4,2.11
47808,2000-09-01,11,3,3.5
47809,2022-06-12,10,3,3.35
47810,2014-12-03,11,3,3.5
47811,2005-05-06,19,3,7.29
47812,2004-01-10,2,4,3.57
47813,2022-12-16,12,3,0.53
47814,2015-03-09,14,3,2.81
47815,2004-03-17,16,4,3.75
47816,2002-11-04,15,3,13.53
47817,2023-05-20,9,3,21.8
47818,2012-02-16,12,2,0.53
47819,2017-04-02,0,2,20.15
47820,2001-03-25,13,4,1.78
47821,2005-08-29,3,4,10.65
47822,2021-09-03,1,2,23.06
47823,2023-04-19,18,4,26.59
47824,2017-04-01,16,4,3.75
47825,2015-03-16,18,1,26.59
47826,2017-10-28,12,2,0.53
47827,2010-12-09,13,4,1.78
47828,2017-01-12,14,3,2.81
47829,2004-07-21,12,4,0.53
47830,2016-03-13,10,4,3.35
47831,2002-07-28,2,2,3.57
47832,2018-04-13,4,1,9.13
47833,2013-03-06,0,2,20.15
47834,2015-03-09,1,2,23.06
47835,2007-04-29,19,1,7.29
47836,2011-02-27,14,2,2.81
47837,2018-08-22,13,4,1.78
47838,2022-11-16,13,1,1.78
47839,2010-06-19,11,2,3.5
47840,2023-03-18,10,1,3.35
47841,2004-07-01,16,2,3.75
47842,2018-06-20,9,4,21.8
47843,2006-07-20,3,4,10.65
47844,2010-08-09,10,3,3.35
47845,2015-09-07,3,1,10.65
47846,2021-09-15,19,4,7.29
47847,2019-11-05,12,2,0.53
47848,2008-02-19,11,1,3.5
47849,2009-10-10,19,2,7.29
47850,2005-06-29,14,3,2.81
47851,2013-04-13,15,3,13.53
47852,2004-05-21,2,1,3.57
47853,2003-07-20,18,3,26.59
47854,2004-04-18,2,2,3.57
47855,2007-04-27,17,2,23.49
47856,2016-01-14,13,1,1.78
47857,2004-12-27,11,3,3.5
47858,2022-06-11,1,3,23.06
47859,2008-04-21,8,3,2.11
47860,2005-01-21,8,4,2.11
47861,2001-10-19,3,1,10.65
47862,2008-10-11,0,3,20.15
47863,2007-06-11,10,4,3.35
47864,2010-05-28,2,4,3.57
47865,2022-01-18,12,4,0.53
47866,2000-09-23,0,1,20.15
47867,2000-06-05,13,3,1.78
47868,2023-05-21,9,4,21.8
47869,2018-09-09,4,2,9.13
47870,2020-02-02,19,1,7.29
47871,2001-02-24,11,3,3.5
47872,2017-08-04,7,2,26.32
47873,2007-03-10,16,2,3.75
47874,2005-08-09,18,2,26.59
47875,2006-08-09,2,3,3.57
47876,2018-09-21,17,2,23.49
47877,2023-09-13,0,2,20.15
47878,2011-01-19,2,3,3.57
47879,2016-11-28,18,3,26.59
47880,2021-12-13,5,4,0.96
47881,2012-09-02,17,2,23.49
47882,2023-06-02,18,4,26.59
47883,2003-02-21,8,2,2.11
47884,2020-07-10,6,1,15.76
47885,2003-03-04,19,3,7.29
47886,2011-02-09,12,1,0.53
47887,2005-08-31,1,1,23.06
47888,2010-04-17,8,3,2.11
47889,2017-06-30,6,2,15.76
47890,2018-06-19,10,4,3.35
47891,2020-09-27,5,2,0.96
47892,2002-09-09,12,2,0.53
47893,2005-05-01,2,4,3.57
47894,2014-11-25,17,4,23.49
47895,2000-05-25,18,3,26.59
47896,2023-03-05,0,1,20.15
47897,2022-03-22,6,1,15.76
47898,2002-09-27,6,2,15.76
47899,2013-10-10,4,3,9.13
47900,2006-11-14,7,3,26.32
47901,2005-10-10,7,4,26.32
47902,2017-08-22,19,4,7.29
47903,2005-09-25,5,2,0.96
47904,2022-09-30,4,4,9.13
47905,2000-01-22,6,4,15.76
47906,2013-02-17,1,1,23.06
47907,2009-04-11,6,3,15.76
47908,2012-05-30,3,3,10.65
47909,2017-09-01,8,1,2.11
47910,2015-10-24,10,1,3.35
47911,2008-10-11,7,3,26.32
47912,2013-07-19,14,1,2.81
47913,2002-12-11,5,1,0.96
47914,2000-10-02,8,1,2.11
47915,2017-11-08,4,3,9.13
47916,2015-01-20,14,4,2.81
47917,2023-06-28,4,1,9.13
47918,2017-09-09,11,3,3.5
47919,2020-06-27,7,4,26.32
47920,2002-01-12,12,2,0.53
47921,2007-02-28,13,4,1.78
47922,2001-02-08,9,2,21.8
47923,2023-10-05,11,4,3.5
47924,2018-07-02,2,4,3.57
47925,2000-03-23,3,4,10.65
47926,2006-06-24,15,2,13.53
47927,2013-05-26,9,1,21.8
47928,2005-12-09,6,3,15.76
47929,2021-03-01,1,3,23.06
47930,2011-12-29,13,4,1.78
47931,2006-09-29,10,1,3.35
47932,2001-05-19,4,1,9.13
47933,2019-05-08,16,1,3.75
47934,2005-07-27,10,1,3.35
47935,2008-07-24,4,4,9.13
47936,2014-10-03,0,4,20.15
47937,2023-09-06,10,1,3.35
47938,2004-03-14,2,2,3.57
47939,2013-09-28,9,3,21.8
47940,2014-04-20,11,3,3.5
47941,2008-09-14,1,1,23.06
47942,2022-09-25,17,4,23.49
47943,2005-11-17,11,3,3.5
47944,2007-09-06,5,3,0.96
47945,2023-04-11,10,3,3.35
47946,2002-02-02,14,1,2.81
47947,2002-10-15,4,2,9.13
47948,2007-09-21,19,2,7.29
47949,2001-01-25,19,2,7.29
47950,2023-02-26,8,4,2.11
47951,2020-03-23,6,2,15.76
47952,2008-07-04,7,4,26.32
47953,2006-08-17,17,1,23.49
47954,2007-12-07,12,2,0.53
47955,2017-07-22,12,1,0.53
47956,2005-03-18,11,2,3.5
47957,2006-07-25,4,4,9.13
47958,2002-05-04,17,3,23.49
47959,2006-02-04,8,2,2.11
47960,2017-09-07,18,2,26.59
47961,2016-05-17,18,1,26.59
47962,2008-11-28,12,2,0.53
47963,2020-09-25,13,2,1.78
47964,2001-09-20,5,1,0.96
47965,2009-01-28,19,1,7.29
47966,2016-01-09,16,1,3.75
47967,2002-03-20,16,1,3.75
47968,2001-04-08,14,3,2.81
47969,2009-02-02,7,3,26.32
47970,2013-11-06,7,1,26.32
47971,2022-01-30,9,3,21.8
47972,2014-01-02,16,4,3.75
47973,2023-02-17,18,3,26.59
47974,2012-12-06,16,3,3.75
47975,2019-10-09,18,4,26.59
47976,2001-05-10,13,1,1.78
47977,2014-06-29,12,2,0.53
47978,2013-03-05,18,1,26.59
47979,2019-10-12,14,3,2.81
47980,2005-01-25,10,2,3.35
47981,2010-11-06,16,4,3.75
47982,2002-11-17,2,2,3.57
47983,2008-02-10,13,1,1.78
47984,2013-07-28,18,3,26.59
47985,2000-09-22,4,2,9.13
47986,2010-07-23,14,2,2.81
47987,2003-07-18,16,1,3.75
47988,2001-09-19,11,3,3.5
47989,2020-09-24,8,3,2.11
47990,2007-07-31,17,1,23.49
47991,2005-12-14,7,2,26.32
47992,2000-10-16,18,4,26.59
47993,2005-06-18,14,3,2.81
47994,2005-11-17,14,3,2.81
47995,2020-02-06,12,2,0.53
47996,2001-08-08,2,2,3.57
47997,2004-09-27,19,4,7.29
47998,2019-12-10,16,1,3.75
47999,2006-10-29,18,4,26.59
48000,2013-07-03,6,1,15.76
48001,2001-12-09,5,4,0.96
48002,2012-12-09,5,4,0.96
48003,2006-05-19,8,4,2.11
48004,2015-01-23,10,2,3.35
48005,2014-01-31,19,1,7.29
48006,2004-02-07,6,2,15.76
48007,2019-09-21,13,2,1.78
48008,2020-08-11,14,2,2.81
48009,2009-06-24,7,3,26.32
48010,2011-04-17,1,3,23.06
48011,2020-08-17,19,2,7.29
48012,2004-11-25,4,4,9.13
48013,2021-12-31,10,2,3.35
48014,2002-11-10,7,1,26.32
48015,2014-07-12,5,4,0.96
48016,2009-02-25,4,3,9.13
48017,2020-08-05,15,2,13.53
48018,2023-04-08,14,2,2.81
48019,2006-01-12,4,1,9.13
48020,2019-04-29,4,2,9.13
48021,2001-11-01,2,4,3.57
48022,2014-10-30,0,2,20.15
48023,2008-07-18,3,3,10.65
48024,2015-06-01,17,3,23.49
48025,2002-01-03,2,3,3.57
48026,2000-06-25,13,3,1.78
48027,2003-07-04,8,1,2.11
48028,2004-02-28,11,2,3.5
48029,2017-09-06,12,3,0.53
48030,2007-01-31,2,2,3.57
48031,2021-04-22,14,4,2.81
48032,2013-04-26,6,4,15.76
48033,2005-08-04,16,4,3.75
48034,2001-10-19,19,4,7.29
48035,2019-09-23,7,1,26.32
48036,2009-02-20,13,2,1.78
48037,2010-04-18,2,2,3.57
48038,2005-08-03,5,4,0.96
48039,2010-03-03,11,1,3.5
48040,2001-11-30,2,3,3.57
48041,2021-10-31,8,1,2.11
48042,2015-11-27,14,1,2.81
48043,2018-04-05,4,3,9.13
48044,2022-11-01,11,4,3.5
48045,2009-12-28,8,3,2.11
48046,2011-08-24,4,2,9.13
48047,2015-03-07,5,4,0.96
48048,2014-11-21,7,4,26.32
48049,2001-01-14,5,3,0.96
48050,2014-09-16,18,1,26.59
48051,2011-06-28,1,2,23.06
48052,2018-10-08,12,1,0.53
48053,2002-09-02,3,3,10.65
48054,2014-12-24,16,1,3.75
48055,2009-10-27,18,3,26.59
48056,2018-04-25,17,3,23.49
48057,2019-06-02,11,1,3.5
48058,2020-04-05,0,4,20.15
48059,2003-08-09,6,4,15.76
48060,2008-12-18,17,3,23.49
48061,2019-03-09,15,1,13.53
48062,2014-04-21,13,4,1.78
48063,2021-12-15,6,3,15.76
48064,2012-12-23,16,3,3.75
48065,2011-06-29,10,2,3.35
48066,2001-03-12,19,4,7.29
48067,2003-11-05,17,3,23.49
48068,2012-08-22,0,4,20.15
48069,2014-02-22,14,3,2.81
48070,2017-05-13,12,4,0.53
48071,2021-11-24,8,2,2.11
48072,2005-04-11,0,4,20.15
48073,2019-03-20,11,4,3.5
48074,2022-05-27,11,4,3.5
48075,2012-12-16,18,2,26.59
48076,2012-08-12,1,4,23.06
48077,2022-07-19,6,4,15.76
48078,2004-12-15,8,4,2.11
48079,2020-10-23,10,2,3.35
48080,2021-10-18,15,2,13.53
48081,2010-11-10,4,3,9.13
48082,2006-07-17,3,4,10.65
48083,2011-03-24,2,4,3.57
48084,2016-08-02,18,3,26.59
48085,2003-06-29,5,3,0.96
48086,2001-09-18,8,1,2.11
48087,2006-08-16,1,3,23.06
48088,2008-10-17,18,2,26.59
48089,2008-01-25,10,2,3.35
48090,2012-12-09,4,3,9.13
48091,2014-03-22,18,3,26.59
48092,2007-01-13,4,3,9.13
48093,2014-02-18,3,1,10.65
48094,2007-12-12,2,2,3.57
48095,2001-09-28,19,4,7.29
48096,2003-03-20,15,3,13.53
48097,2015-06-08,18,4,26.59
48098,2005-10-13,1,3,23.06
48099,2002-01-26,17,4,23.49
48100,2016-03-25,9,1,21.8
48101,2017-05-09,3,3,10.65
48102,2005-10-05,3,3,10.65
48103,2008-11-17,1,2,23.06
48104,2015-09-01,5,4,0.96
48105,2005-09-04,11,2,3.5
48106,2021-01-26,12,4,0.53
48107,2002-01-12,7,4,26.32
48108,2023-12-14,15,3,13.53
48109,2019-04-23,19,1,7.29
48110,2008-06-25,5,1,0.96
48111,2003-01-01,7,1,26.32
48112,2022-05-31,8,2,2.11
48113,2023-02-23,19,1,7.29
48114,2009-07-20,18,3,26.59
48115,2010-01-16,18,4,26.59
48116,2018-05-01,3,3,10.65
48117,2020-03-05,8,1,2.11
48118,2011-12-05,17,2,23.49
48119,2003-08-07,14,1,2.81
48120,2018-10-26,12,3,0.53
48121,2023-08-14,11,2,3.5
48122,2017-07-31,12,2,0.53
